Entity,Code,Year,"Age-standardized deaths that are from respiratory infections per 100,000 people, in both sexes aged all ages"
Kyrgyzstan,KGZ,2018,9.871147
Kyrgyzstan,KGZ,2017,11.610081
Kyrgyzstan,KGZ,2016,11.874489
Kyrgyzstan,KGZ,2015,9.819942
Latvia,LVA,1980,11.97997
Latvia,LVA,1981,11.598974
Latvia,LVA,1982,9.682387
Latvia,LVA,1983,12.440448
Latvia,LVA,1984,13.748643
Latvia,LVA,1985,12.26241
Latvia,LVA,1986,8.514591
Latvia,LVA,1987,7.0209894
Latvia,LVA,1988,7.713203
Latvia,LVA,1989,5.6587205
Latvia,LVA,1990,7.88008
Latvia,LVA,1991,7.8614945
Latvia,LVA,1992,9.005024
Latvia,LVA,1993,13.45243
Latvia,LVA,1994,19.178642
Latvia,LVA,1995,19.472328
Latvia,LVA,1996,12.9755535
Latvia,LVA,1997,11.496509
Latvia,LVA,1998,12.69368
Latvia,LVA,1999,11.763675
Latvia,LVA,2000,12.877003
Latvia,LVA,2001,12.122737
Latvia,LVA,2002,14.767499
Latvia,LVA,2003,14.138324
Latvia,LVA,2004,13.65159
Latvia,LVA,2005,17.34968
Latvia,LVA,2006,17.46837
Latvia,LVA,2007,14.287543
Latvia,LVA,2008,10.9199915
Latvia,LVA,2009,11.477777
Latvia,LVA,2010,9.748716
Latvia,LVA,2011,11.303619
Latvia,LVA,2012,10.538171
Latvia,LVA,2013,14.000275
Latvia,LVA,2014,10.042553
Latvia,LVA,2021,104.03556
Latvia,LVA,2020,23.89181
Latvia,LVA,2019,11.37216
Latvia,LVA,2018,13.255152
Latvia,LVA,2017,11.809166
Latvia,LVA,2016,11.193867
Latvia,LVA,2015,9.604809
Lebanon,LBN,2021,89.71266
Lebanon,LBN,2020,33.85467
Lebanon,LBN,2019,13.533501
Lithuania,LTU,1981,11.776388
Lithuania,LTU,1982,11.623264
Lithuania,LTU,1985,8.8279
Lithuania,LTU,1986,5.6067996
Lithuania,LTU,1987,5.817652
Lithuania,LTU,1988,6.600752
Lithuania,LTU,1989,3.697249
Lithuania,LTU,1990,4.152956
Lithuania,LTU,1991,4.3667583
Lithuania,LTU,1992,5.453072
Lithuania,LTU,1993,7.015269
Lithuania,LTU,1994,8.209706
Lithuania,LTU,1995,9.046379
Lithuania,LTU,1996,7.7978244
Lithuania,LTU,1997,7.737687
Lithuania,LTU,1998,10.228224
Lithuania,LTU,1999,9.179811
Lithuania,LTU,2000,9.811563
Lithuania,LTU,2001,8.864885
Lithuania,LTU,2002,10.707737
Lithuania,LTU,2003,10.72178
Lithuania,LTU,2004,11.913006
Lithuania,LTU,2005,14.973354
Lithuania,LTU,2006,14.400694
Lithuania,LTU,2007,16.904058
Lithuania,LTU,2008,15.266733
Lithuania,LTU,2009,13.656319
Lithuania,LTU,2010,8.109107
Lithuania,LTU,2011,8.891179
Lithuania,LTU,2012,7.9478188
Lithuania,LTU,2013,11.68668
Lithuania,LTU,2014,8.447847
Lithuania,LTU,2021,110.59703
Lithuania,LTU,2020,42.826286
Lithuania,LTU,2019,10.360657
Lithuania,LTU,2018,11.177711
Lithuania,LTU,2017,9.659797
Lithuania,LTU,2016,11.108219
Lithuania,LTU,2015,10.24196
Luxembourg,LUX,1967,30.901379
Luxembourg,LUX,1968,30.210337
Luxembourg,LUX,1969,20.749514
Luxembourg,LUX,1970,23.83603
Luxembourg,LUX,1971,17.807562
Luxembourg,LUX,1972,15.8946495
Luxembourg,LUX,1973,17.402328
Luxembourg,LUX,1974,26.150711
Luxembourg,LUX,1975,17.443365
Luxembourg,LUX,1976,26.411293
Luxembourg,LUX,1977,10.068541
Luxembourg,LUX,1978,15.391123
Luxembourg,LUX,1979,10.340208
Luxembourg,LUX,1980,13.570372
Luxembourg,LUX,1981,16.2907
Luxembourg,LUX,1982,13.26341
Luxembourg,LUX,1983,15.336254
Luxembourg,LUX,1984,15.265682
Luxembourg,LUX,1985,15.29902
Luxembourg,LUX,1986,16.659084
Luxembourg,LUX,1987,11.072269
Luxembourg,LUX,1988,10.591664
Luxembourg,LUX,1989,14.511773
Luxembourg,LUX,1990,10.491291
Luxembourg,LUX,1991,9.665797
Luxembourg,LUX,1992,8.893849
Luxembourg,LUX,1993,11.40434
Luxembourg,LUX,1994,6.8552985
Luxembourg,LUX,1995,7.5677624
Luxembourg,LUX,1996,9.765581
Luxembourg,LUX,1997,8.730554
Luxembourg,LUX,1998,11.960409
Luxembourg,LUX,1999,13.372895
Luxembourg,LUX,2000,10.294697
Luxembourg,LUX,2001,11.728002
Luxembourg,LUX,2002,17.42015
Luxembourg,LUX,2003,22.078327
Luxembourg,LUX,2004,14.298872
Luxembourg,LUX,2005,11.6271105
Luxembourg,LUX,2006,10.077936
Luxembourg,LUX,2007,11.301962
Luxembourg,LUX,2008,9.198969
Luxembourg,LUX,2009,10.853471
Luxembourg,LUX,2010,8.684422
Luxembourg,LUX,2011,8.082601
Luxembourg,LUX,2012,6.601151
Luxembourg,LUX,2013,7.371767
Luxembourg,LUX,2014,6.12058
Luxembourg,LUX,2021,36.328903
Luxembourg,LUX,2020,40.00754
Luxembourg,LUX,2019,9.002858
Luxembourg,LUX,2018,9.376752
Luxembourg,LUX,2017,5.8259034
Luxembourg,LUX,2016,7.623598
Luxembourg,LUX,2015,7.691654
Malaysia,MYS,2020,45.93371
Malaysia,MYS,2019,49.679817
Malaysia,MYS,2018,54.098812
Malaysia,MYS,2017,50.51818
Malaysia,MYS,2016,45.69504
Malaysia,MYS,2015,45.810986
Malaysia,MYS,2014,41.34544
Malaysia,MYS,2013,42.19029
Malaysia,MYS,2012,38.53433
Malaysia,MYS,2011,37.425655
Malaysia,MYS,2010,33.510796
Malaysia,MYS,2009,33.020348
Malaysia,MYS,2008,29.432934
Malaysia,MYS,2007,24.38408
Malaysia,MYS,2006,23.074358
Malaysia,MYS,2005,22.19601
Malaysia,MYS,2004,20.642181
Malaysia,MYS,2003,19.441605
Malaysia,MYS,2002,18.632294
Malaysia,MYS,2001,18.807787
Malaysia,MYS,2000,17.263725
Maldives,MDV,2000,21.939894
Maldives,MDV,2001,6.547058
Maldives,MDV,2002,28.74196
Maldives,MDV,2003,10.719272
Maldives,MDV,2004,1.9974319
Maldives,MDV,2005,3.710789
Maldives,MDV,2007,9.326792
Maldives,MDV,2008,17.213902
Maldives,MDV,2010,6.689082
Maldives,MDV,2011,4.679503
Maldives,MDV,2012,4.0045485
Maldives,MDV,2013,5.081309
Maldives,MDV,2014,6.3912086
Maldives,MDV,2019,29.992085
Maldives,MDV,2018,14.266462
Maldives,MDV,2017,10.229616
Maldives,MDV,2016,14.652271
Maldives,MDV,2015,6.2622466
Malta,MLT,1965,19.968801
Malta,MLT,1967,19.372643
Malta,MLT,1968,11.857241
Malta,MLT,1969,21.650661
Malta,MLT,1970,23.066349
Malta,MLT,1971,17.142805
Malta,MLT,1972,18.125957
Malta,MLT,1973,15.702012
Malta,MLT,1974,10.439991
Malta,MLT,1975,8.65272
Malta,MLT,1976,13.880327
Malta,MLT,1977,11.615789
Malta,MLT,1978,19.752127
Malta,MLT,1979,11.002392
Malta,MLT,1980,22.629612
Malta,MLT,1981,23.875832
Malta,MLT,1982,10.537278
Malta,MLT,1983,12.980847
Malta,MLT,1984,4.467822
Malta,MLT,1985,13.838154
Malta,MLT,1986,21.001915
Malta,MLT,1987,23.135496
Malta,MLT,1988,32.46467
Malta,MLT,1989,18.160902
Malta,MLT,1990,16.667282
Malta,MLT,1991,16.502352
Malta,MLT,1992,22.846514
Malta,MLT,1993,16.285406
Malta,MLT,1994,17.850718
Malta,MLT,1995,22.671446
Malta,MLT,1996,22.212713
Malta,MLT,1997,25.111958
Malta,MLT,1998,26.878355
Malta,MLT,1999,27.056156
Malta,MLT,2000,28.446589
Malta,MLT,2001,42.824245
Malta,MLT,2002,36.00918
Malta,MLT,2003,32.27561
Malta,MLT,2004,25.675833
Malta,MLT,2005,21.95782
Malta,MLT,2006,17.376982
Malta,MLT,2007,16.155031
Malta,MLT,2008,19.8541
Malta,MLT,2009,18.965141
Malta,MLT,2010,14.443243
Malta,MLT,2011,14.100578
Malta,MLT,2012,19.380096
Malta,MLT,2013,21.553038
Malta,MLT,2014,15.324525
Malta,MLT,2017,17.53491
Malta,MLT,2016,14.191815
Malta,MLT,2015,15.58783
Martinique,MTQ,1970,27.04807
Martinique,MTQ,1971,16.316618
Martinique,MTQ,1974,28.930168
Martinique,MTQ,1975,18.241045
Martinique,MTQ,1982,11.841568
Martinique,MTQ,1985,15.308036
Martinique,MTQ,2000,13.944335
Martinique,MTQ,2001,11.8985615
Martinique,MTQ,2002,12.567438
Martinique,MTQ,2003,10.893072
Martinique,MTQ,2004,8.22544
Martinique,MTQ,2005,8.906927
Martinique,MTQ,2006,7.730675
Martinique,MTQ,2007,9.741808
Martinique,MTQ,2008,8.417101
Martinique,MTQ,2009,6.94967
Martinique,MTQ,2010,9.185785
Martinique,MTQ,2011,7.1503735
Martinique,MTQ,2013,6.8731933
Martinique,MTQ,2014,5.9640427
Martinique,MTQ,2016,9.34457
Martinique,MTQ,2015,5.9391594
Mauritius,MUS,1961,63.614532
Mauritius,MUS,1962,65.346565
Mauritius,MUS,1963,136.45784
Mauritius,MUS,1964,68.10476
Mauritius,MUS,1965,62.074593
Mauritius,MUS,1966,114.90132
Mauritius,MUS,1967,69.90116
Mauritius,MUS,1968,122.851135
Mauritius,MUS,1969,87.007195
Mauritius,MUS,1970,113.83255
Mauritius,MUS,1971,114.87971
Mauritius,MUS,1972,107.872894
Mauritius,MUS,1973,80.17945
Mauritius,MUS,1974,98.08762
Mauritius,MUS,1975,89.599495
Mauritius,MUS,1976,81.102036
Mauritius,MUS,1977,80.626816
Mauritius,MUS,1978,70.263054
Mauritius,MUS,1979,62.740242
Mauritius,MUS,1980,56.370907
Mauritius,MUS,1981,59.882824
Mauritius,MUS,1982,73.91641
Mauritius,MUS,1983,49.261074
Mauritius,MUS,1984,47.648594
Mauritius,MUS,1985,50.571674
Mauritius,MUS,1986,42.985153
Mauritius,MUS,1987,33.02137
Mauritius,MUS,1988,37.24169
Mauritius,MUS,1989,39.952827
Mauritius,MUS,1990,44.10861
Mauritius,MUS,1991,41.418705
Mauritius,MUS,1992,37.26523
Mauritius,MUS,1993,37.459873
Mauritius,MUS,1994,42.36265
Mauritius,MUS,1995,39.515003
Mauritius,MUS,1996,29.877125
Mauritius,MUS,1997,32.91406
Mauritius,MUS,1998,30.326286
Mauritius,MUS,1999,30.82267
Mauritius,MUS,2000,27.931637
Mauritius,MUS,2001,24.836897
Mauritius,MUS,2002,24.890047
Mauritius,MUS,2003,19.780186
Mauritius,MUS,2004,20.318287
Mauritius,MUS,2005,20.136368
Mauritius,MUS,2006,16.959656
Mauritius,MUS,2007,13.774183
Mauritius,MUS,2008,12.258724
Mauritius,MUS,2009,20.663494
Mauritius,MUS,2010,22.206486
Mauritius,MUS,2011,20.597414
Mauritius,MUS,2012,18.710508
Mauritius,MUS,2013,18.486958
Mauritius,MUS,2014,20.23288
Mauritius,MUS,2021,60.416412
Mauritius,MUS,2020,13.312535
Mauritius,MUS,2019,20.608568
Mauritius,MUS,2018,21.398218
Mauritius,MUS,2017,18.757084
Mauritius,MUS,2016,16.81938
Mauritius,MUS,2015,19.398659
Mayotte,MYT,2012,3.622044
Mayotte,MYT,2013,3.546126
Mayotte,MYT,2014,8.361617
Mayotte,MYT,2016,8.402588
Mayotte,MYT,2015,5.283672
Mexico,MEX,1955,175.70515
Mexico,MEX,1956,156.43506
Mexico,MEX,1957,184.417
Mexico,MEX,1958,186.39607
Mexico,MEX,1959,159.23961
Mexico,MEX,1960,170.68356
Mexico,MEX,1961,146.36403
Mexico,MEX,1962,125.06994
Mexico,MEX,1963,166.56937
Mexico,MEX,1964,131.93037
Mexico,MEX,1965,139.78401
Mexico,MEX,1966,143.04897
Mexico,MEX,1967,126.06461
Mexico,MEX,1968,160.26355
Mexico,MEX,1969,143.28049
Mexico,MEX,1970,164.16463
Mexico,MEX,1971,129.07224
Mexico,MEX,1972,125.738754
Mexico,MEX,1973,130.20183
Mexico,MEX,1974,106.833176
Mexico,MEX,1975,98.32016
Mexico,MEX,1976,112.22953
Mexico,MEX,1977,82.24105
Mexico,MEX,1978,73.611694
Mexico,MEX,1979,65.722176
Mexico,MEX,1980,64.93377
Mexico,MEX,1981,58.767067
Mexico,MEX,1982,49.671024
Mexico,MEX,1983,48.539867
Mexico,MEX,1984,44.31747
Mexico,MEX,1985,45.59577
Mexico,MEX,1986,38.313778
Mexico,MEX,1987,36.73892
Mexico,MEX,1988,35.500298
Mexico,MEX,1989,37.857563
Mexico,MEX,1990,37.07569
Mexico,MEX,1991,32.600086
Mexico,MEX,1992,33.887775
Mexico,MEX,1993,33.700283
Mexico,MEX,1994,34.263588
Mexico,MEX,1995,35.174564
Mexico,MEX,1996,30.416552
Mexico,MEX,1997,28.611994
Mexico,MEX,1998,23.688047
Mexico,MEX,1999,22.373901
Mexico,MEX,2000,19.451471
Mexico,MEX,2001,17.580637
Mexico,MEX,2002,17.53219
Mexico,MEX,2003,17.42757
Mexico,MEX,2004,17.432842
Mexico,MEX,2005,17.951248
Mexico,MEX,2006,17.732227
Mexico,MEX,2007,16.182835
Mexico,MEX,2008,16.657179
Mexico,MEX,2009,19.323446
Mexico,MEX,2010,17.603289
Mexico,MEX,2012,16.576612
Mexico,MEX,2011,16.418156
Mexico,MEX,2013,17.187035
Mexico,MEX,2014,19.64569
Mexico,MEX,2020,208.58951
Mexico,MEX,2019,25.521212
Mexico,MEX,2018,23.97034
Mexico,MEX,2017,19.39117
Mexico,MEX,2016,19.702171
Mexico,MEX,2015,17.840805
Moldova,MDA,1981,44.481804
Moldova,MDA,1982,44.260292
Moldova,MDA,1985,41.165257
Moldova,MDA,1986,31.766617
Moldova,MDA,1987,28.432716
Moldova,MDA,1988,26.887274
Moldova,MDA,1989,20.490162
Moldova,MDA,1990,22.544422
Moldova,MDA,1991,21.287659
Moldova,MDA,1992,18.1846
Moldova,MDA,1993,22.108168
Moldova,MDA,1994,29.69936
Moldova,MDA,1995,31.615803
Moldova,MDA,1996,31.212011
Moldova,MDA,1997,31.17677
Moldova,MDA,1998,25.738352
Moldova,MDA,1999,28.35689
Moldova,MDA,2000,28.588179
Moldova,MDA,2001,25.676708
Moldova,MDA,2002,25.132809
Moldova,MDA,2003,27.828764
Moldova,MDA,2004,24.425663
Moldova,MDA,2005,29.232735
Moldova,MDA,2006,27.116095
Moldova,MDA,2007,27.663872
Moldova,MDA,2008,26.283474
Moldova,MDA,2009,25.362146
Moldova,MDA,2010,24.056143
Moldova,MDA,2011,18.586235
Moldova,MDA,2012,19.425722
Moldova,MDA,2013,18.797297
Moldova,MDA,2014,22.816885
Moldova,MDA,2018,21.647503
Moldova,MDA,2017,19.49158
Moldova,MDA,2016,22.587141
Moldova,MDA,2015,23.759733
Mongolia,MNG,1994,79.80743
Mongolia,MNG,2021,125.41706
Mongolia,MNG,2020,12.156018
Mongolia,MNG,2019,16.144283
Mongolia,MNG,2018,14.990862
Mongolia,MNG,2017,11.281931
Mongolia,MNG,2016,15.014419
Montenegro,MNE,2000,4.819484
Montenegro,MNE,2001,4.2827067
Montenegro,MNE,2002,3.8331072
Montenegro,MNE,2003,4.712469
Montenegro,MNE,2004,4.271458
Montenegro,MNE,2005,4.8727775
Montenegro,MNE,2006,5.9084826
Montenegro,MNE,2007,4.3029037
Montenegro,MNE,2008,3.4405391
Montenegro,MNE,2009,5.2556667
Montenegro,MNE,2019,8.453225
Montenegro,MNE,2017,3.38513
Netherlands,NLD,1950,38.811474
Netherlands,NLD,1951,52.69799
Netherlands,NLD,1952,41.91476
Netherlands,NLD,1953,47.17154
Netherlands,NLD,1954,30.082762
Netherlands,NLD,1955,34.529438
Netherlands,NLD,1956,35.204185
Netherlands,NLD,1957,35.170673
Netherlands,NLD,1958,29.031939
Netherlands,NLD,1959,34.577805
Netherlands,NLD,1960,34.616158
Netherlands,NLD,1961,18.798082
Netherlands,NLD,1962,23.489826
Netherlands,NLD,1963,26.59216
Netherlands,NLD,1964,13.465253
Netherlands,NLD,1965,17.66981
Netherlands,NLD,1966,21.004921
Netherlands,NLD,1967,13.27718
Netherlands,NLD,1968,19.119518
Netherlands,NLD,1969,26.826927
Netherlands,NLD,1970,28.520464
Netherlands,NLD,1971,20.999178
Netherlands,NLD,1972,26.50902
Netherlands,NLD,1973,28.124825
Netherlands,NLD,1974,19.037764
Netherlands,NLD,1975,18.118444
Netherlands,NLD,1976,20.660273
Netherlands,NLD,1977,16.04838
Netherlands,NLD,1978,19.19754
Netherlands,NLD,1979,14.971191
Netherlands,NLD,1980,15.089989
Netherlands,NLD,1981,14.758154
Netherlands,NLD,1982,16.196579
Netherlands,NLD,1983,15.262726
Netherlands,NLD,1984,15.434987
Netherlands,NLD,1985,16.110119
Netherlands,NLD,1986,16.78718
Netherlands,NLD,1987,12.126191
Netherlands,NLD,1988,10.729213
Netherlands,NLD,1989,14.110428
Netherlands,NLD,1990,14.678543
Netherlands,NLD,1991,14.211096
Netherlands,NLD,1992,12.920001
Netherlands,NLD,1993,21.09731
Netherlands,NLD,1994,17.22539
Netherlands,NLD,1995,19.163733
Netherlands,NLD,1996,19.952576
Netherlands,NLD,1997,20.126036
Netherlands,NLD,1998,20.733742
Netherlands,NLD,1999,22.049704
Netherlands,NLD,2000,22.519575
Netherlands,NLD,2001,19.245134
Netherlands,NLD,2002,18.530048
Netherlands,NLD,2003,19.24055
Netherlands,NLD,2004,17.195255
Netherlands,NLD,2005,19.196957
Netherlands,NLD,2006,17.452965
Netherlands,NLD,2007,16.038513
Netherlands,NLD,2008,16.203718
Netherlands,NLD,2009,16.398796
Netherlands,NLD,2010,14.215411
Netherlands,NLD,2011,13.688135
Netherlands,NLD,2012,14.520593
Netherlands,NLD,2013,9.258998
Netherlands,NLD,2014,7.163327
Netherlands,NLD,2020,46.297745
Netherlands,NLD,2019,7.5335073
Netherlands,NLD,2018,10.041183
Netherlands,NLD,2017,8.878622
Netherlands,NLD,2016,8.292611
Netherlands,NLD,2015,8.779433
New Zealand,NZL,1950,43.05951
New Zealand,NZL,1951,38.093204
New Zealand,NZL,1952,43.27157
New Zealand,NZL,1953,32.416832
New Zealand,NZL,1954,36.0352
New Zealand,NZL,1955,36.136944
New Zealand,NZL,1956,43.619804
New Zealand,NZL,1957,54.435978
New Zealand,NZL,1958,37.95622
New Zealand,NZL,1959,56.961643
New Zealand,NZL,1960,44.795464
New Zealand,NZL,1961,47.180378
New Zealand,NZL,1962,58.695065
New Zealand,NZL,1963,48.197758
New Zealand,NZL,1964,62.19966
New Zealand,NZL,1965,48.73518
New Zealand,NZL,1966,50.402454
New Zealand,NZL,1967,41.467255
New Zealand,NZL,1968,54.6555
New Zealand,NZL,1969,54.876244
New Zealand,NZL,1970,61.17899
New Zealand,NZL,1971,45.573215
New Zealand,NZL,1972,39.375477
New Zealand,NZL,1973,37.22661
New Zealand,NZL,1974,32.432808
New Zealand,NZL,1975,35.581863
New Zealand,NZL,1976,42.935863
New Zealand,NZL,1977,35.410698
New Zealand,NZL,1978,36.170883
New Zealand,NZL,1979,33.26603
New Zealand,NZL,1980,40.97383
New Zealand,NZL,1981,28.213945
New Zealand,NZL,1982,31.687794
New Zealand,NZL,1983,37.350964
New Zealand,NZL,1984,29.474945
New Zealand,NZL,1985,40.727592
New Zealand,NZL,1986,30.282448
New Zealand,NZL,1987,31.998325
New Zealand,NZL,1988,34.15733
New Zealand,NZL,1989,28.316435
New Zealand,NZL,1990,22.49066
New Zealand,NZL,1991,22.829449
New Zealand,NZL,1992,22.550013
New Zealand,NZL,1993,19.747477
New Zealand,NZL,1994,19.702692
New Zealand,NZL,1995,21.473158
New Zealand,NZL,1996,20.661417
New Zealand,NZL,1997,16.774721
New Zealand,NZL,1998,6.982823
New Zealand,NZL,1999,10.276235
New Zealand,NZL,2000,5.767619
New Zealand,NZL,2001,6.374987
New Zealand,NZL,2002,6.750589
New Zealand,NZL,2003,5.983042
New Zealand,NZL,2004,6.7976737
New Zealand,NZL,2005,5.3596344
New Zealand,NZL,2006,6.594005
New Zealand,NZL,2007,5.954701
New Zealand,NZL,2008,6.546473
New Zealand,NZL,2009,7.274996
New Zealand,NZL,2010,6.416314
New Zealand,NZL,2011,7.362183
New Zealand,NZL,2012,8.418936
New Zealand,NZL,2013,7.2126846
New Zealand,NZL,2014,7.8940845
New Zealand,NZL,2016,7.4736776
New Zealand,NZL,2015,8.086793
Nicaragua,NIC,2005,19.239098
Nicaragua,NIC,2006,16.053457
Nicaragua,NIC,2007,20.952991
Nicaragua,NIC,2008,24.032825
Nicaragua,NIC,2009,17.532333
Nicaragua,NIC,2010,15.066071
Nicaragua,NIC,2011,15.722935
Nicaragua,NIC,2012,18.397175
Nicaragua,NIC,2013,18.210684
Nicaragua,NIC,2014,14.5234165
Nicaragua,NIC,2020,68.02989
Nicaragua,NIC,2019,12.015246
Nicaragua,NIC,2018,12.4168215
Nicaragua,NIC,2017,17.284594
Nicaragua,NIC,2016,17.741861
Nicaragua,NIC,2015,17.791006
North Macedonia,MKD,1991,13.490522
North Macedonia,MKD,1992,16.022253
North Macedonia,MKD,1993,10.024519
North Macedonia,MKD,1994,10.129785
North Macedonia,MKD,1995,10.5636015
North Macedonia,MKD,1996,6.994099
North Macedonia,MKD,1997,9.393913
North Macedonia,MKD,1998,6.2094893
North Macedonia,MKD,1999,5.6509795
North Macedonia,MKD,2000,6.0177217
North Macedonia,MKD,2001,3.8532946
North Macedonia,MKD,2002,4.2290998
North Macedonia,MKD,2003,5.7026987
North Macedonia,MKD,2004,4.7738814
North Macedonia,MKD,2005,4.388206
North Macedonia,MKD,2006,3.8438745
North Macedonia,MKD,2007,4.7528386
North Macedonia,MKD,2008,4.25911
North Macedonia,MKD,2009,3.6448143
North Macedonia,MKD,2010,4.1958094
North Macedonia,MKD,2011,5.996547
North Macedonia,MKD,2012,4.4600806
North Macedonia,MKD,2013,2.8089318
North Macedonia,MKD,2021,186.57982
North Macedonia,MKD,2020,97.28741
North Macedonia,MKD,2019,4.859388
North Macedonia,MKD,2018,3.3990657
North Macedonia,MKD,2017,3.2947092
North Macedonia,MKD,2016,3.661744
North Macedonia,MKD,2015,3.947603
Norway,NOR,1951,42.364754
Norway,NOR,1952,40.299816
Norway,NOR,1953,43.02389
Norway,NOR,1954,44.17797
Norway,NOR,1955,38.011757
Norway,NOR,1956,39.429146
Norway,NOR,1957,45.638577
Norway,NOR,1958,40.278564
Norway,NOR,1959,48.007996
Norway,NOR,1960,46.42247
Norway,NOR,1961,39.69731
Norway,NOR,1962,42.83641
Norway,NOR,1963,49.733135
Norway,NOR,1964,40.743195
Norway,NOR,1965,45.44334
Norway,NOR,1966,45.836224
Norway,NOR,1967,41.24061
Norway,NOR,1968,47.75993
Norway,NOR,1969,53.034443
Norway,NOR,1970,51.935368
Norway,NOR,1971,44.668346
Norway,NOR,1972,48.292194
Norway,NOR,1973,45.63461
Norway,NOR,1974,47.817936
Norway,NOR,1975,51.368294
Norway,NOR,1976,49.572746
Norway,NOR,1977,41.130764
Norway,NOR,1978,39.016167
Norway,NOR,1979,40.849827
Norway,NOR,1980,34.92688
Norway,NOR,1981,35.902737
Norway,NOR,1982,31.086027
Norway,NOR,1983,30.608202
Norway,NOR,1984,31.18279
Norway,NOR,1985,35.816097
Norway,NOR,1986,29.570852
Norway,NOR,1987,29.621243
Norway,NOR,1988,33.53331
Norway,NOR,1989,33.529533
Norway,NOR,1990,33.872322
Norway,NOR,1991,31.40875
Norway,NOR,1992,31.42501
Norway,NOR,1993,37.239075
Norway,NOR,1994,28.395777
Norway,NOR,1995,31.08732
Norway,NOR,1996,19.581932
Norway,NOR,1997,19.72004
Norway,NOR,1998,18.204332
Norway,NOR,1999,20.077963
Norway,NOR,2000,20.329138
Norway,NOR,2001,19.595108
Norway,NOR,2002,21.244818
Norway,NOR,2003,15.191032
Norway,NOR,2004,11.821511
Norway,NOR,2005,15.619581
Norway,NOR,2006,13.796804
Norway,NOR,2007,14.402029
Norway,NOR,2008,12.491785
Norway,NOR,2009,13.574526
Norway,NOR,2010,11.053513
Norway,NOR,2011,11.847063
Norway,NOR,2012,12.063655
Norway,NOR,2013,10.890109
Norway,NOR,2014,9.255133
Norway,NOR,2016,11.4127445
Norway,NOR,2015,11.091294
Oman,OMN,2021,145.6994
Oman,OMN,2020,92.649895
Oman,OMN,2019,18.637987
Oman,OMN,2018,16.43958
Oman,OMN,2017,17.48655
Oman,OMN,2016,19.620234
Oman,OMN,2014,11.703679
Oman,OMN,2010,14.67714
Panama,PAN,1955,71.76248
Panama,PAN,1956,52.568237
Panama,PAN,1957,92.061844
Panama,PAN,1958,73.99458
Panama,PAN,1959,69.26071
Panama,PAN,1960,55.424793
Panama,PAN,1961,58.49655
Panama,PAN,1962,44.821472
Panama,PAN,1963,54.329426
Panama,PAN,1964,42.13915
Panama,PAN,1965,56.3386
Panama,PAN,1966,51.28767
Panama,PAN,1967,41.787403
Panama,PAN,1968,52.310333
Panama,PAN,1969,43.91744
Panama,PAN,1970,78.88729
Panama,PAN,1971,51.060047
Panama,PAN,1972,53.77802
Panama,PAN,1973,49.203815
Panama,PAN,1974,50.3291
Panama,PAN,1975,48.121357
Panama,PAN,1976,37.084835
Panama,PAN,1977,33.750427
Panama,PAN,1978,29.587461
Panama,PAN,1979,28.666296
Panama,PAN,1980,27.386904
Panama,PAN,1982,21.931147
Panama,PAN,1983,23.470322
Panama,PAN,1984,24.287003
Panama,PAN,1985,22.581955
Panama,PAN,1986,23.693058
Panama,PAN,1987,25.137583
Panama,PAN,1988,25.466461
Panama,PAN,1989,19.541021
Panama,PAN,1996,13.537195
Panama,PAN,1997,17.68128
Panama,PAN,1998,15.189466
Panama,PAN,1999,16.829985
Panama,PAN,2000,11.872791
Panama,PAN,2001,13.791802
Panama,PAN,2002,14.92078
Panama,PAN,2003,13.915926
Panama,PAN,2004,15.663039
Panama,PAN,2005,20.916159
Panama,PAN,2006,15.695985
Panama,PAN,2007,21.10738
Panama,PAN,2008,21.922417
Panama,PAN,2009,17.123419
Panama,PAN,2010,24.24991
Panama,PAN,2011,20.239233
Panama,PAN,2012,20.363205
Panama,PAN,2013,21.556309
Panama,PAN,2014,21.318958
Panama,PAN,2019,13.122813
Panama,PAN,2018,11.837075
Panama,PAN,2017,12.539892
Panama,PAN,2016,14.833148
Panama,PAN,2015,16.465466
Paraguay,PRY,2000,25.52326
Paraguay,PRY,2001,21.015282
Paraguay,PRY,2002,17.731037
Paraguay,PRY,2003,20.718155
Paraguay,PRY,2004,24.037651
Paraguay,PRY,2005,18.841187
Paraguay,PRY,2006,16.660393
Paraguay,PRY,2007,19.768383
Paraguay,PRY,2008,14.501066
Paraguay,PRY,2009,25.5335
Paraguay,PRY,2010,23.510462
Paraguay,PRY,2011,21.992357
Paraguay,PRY,2012,16.954689
Paraguay,PRY,2013,16.46885
Paraguay,PRY,2014,13.731452
Paraguay,PRY,2020,70.328545
Paraguay,PRY,2019,30.675806
Paraguay,PRY,2018,25.777771
Paraguay,PRY,2017,23.473341
Paraguay,PRY,2016,27.333181
Paraguay,PRY,2015,17.912125
Peru,PER,1995,62.4033
Peru,PER,1996,55.69879
Peru,PER,1997,53.581604
Peru,PER,1998,65.182526
Peru,PER,1999,60.826664
Peru,PER,2000,55.273655
Peru,PER,2001,64.066734
Peru,PER,2002,56.238747
Peru,PER,2003,61.666847
Peru,PER,2004,60.604446
Peru,PER,2005,56.504105
Peru,PER,2006,46.415604
Peru,PER,2007,49.96877
Peru,PER,2008,49.17868
Peru,PER,2009,56.55845
Peru,PER,2010,57.36472
Peru,PER,2011,53.138363
